game_id,game_day,team,team_id,points,is_neutral,poss,points_home,poss_home,points_away,poss_away,points_before_game,poss_before_game,points_last_3,poss_last_3,points_last_1,poss_last_1
401598581,2024-01-23,Cornell Big Red,172,105,False,74.025,88.6,73.225,0.0,0.0,84.19,74.93,84.0,70.17999999999999,84.0,73.77
401587176,2024-01-27,Cornell Big Red,172,83,False,68.815,91.33333333333333,73.35833333333333,0.0,0.0,85.41,74.88,88.66666666666667,71.77666666666666,105.0,74.025
401598582,2024-02-02,Cornell Big Red,172,56,False,62.07,0.0,0.0,82.18181818181819,75.70227272727273,85.28,74.54,90.66666666666667,72.20333333333333,83.0,68.815
401581751,2024-02-03,Cornell Big Red,172,89,False,73.7,0.0,0.0,80.0,74.56625,83.74,73.88,81.33333333333333,68.30333333333334,56.0,62.07
401587194,2024-02-10,Cornell Big Red,172,78,False,70.445,0.0,0.0,80.6923076923077,74.49961538461538,84.0,73.87,76.0,68.195,89.0,73.7
401581753,2024-02-16,Cornell Big Red,172,75,False,71.235,90.14285714285714,72.70928571428571,0.0,0.0,83.71,73.71,74.33333333333333,68.73833333333333,78.0,70.445
401598583,2024-02-17,Cornell Big Red,172,89,False,70.84,88.25,72.525,0.0,0.0,83.32,73.6,80.66666666666667,71.79333333333334,75.0,71.235
401587196,2024-02-23,Cornell Big Red,172,65,False,69.445,88.33333333333333,72.33777777777777,0.0,0.0,83.57,73.48,80.66666666666667,70.83999999999999,89.0,70.84
401577677,2024-02-24,Cornell Big Red,172,74,False,68.42,86.0,72.0485,0.0,0.0,82.79,73.31,76.33333333333333,70.50666666666666,65.0,69.445
401589370,2024-03-01,Cornell Big Red,172,87,False,72.42,0.0,0.0,80.5,74.21000000000001,82.44,73.11,76.0,69.56833333333333,74.0,68.42
401587182,2024-03-02,Cornell Big Red,172,77,False,69.49,0.0,0.0,80.93333333333334,74.09066666666666,82.62,73.09,75.33333333333333,70.09500000000001,87.0,72.42
401591564,2024-03-09,Cornell Big Red,172,98,False,74.885,0.0,0.0,80.6875,73.803125,82.41,72.95,79.33333333333333,70.11,77.0,69.49
401625540,2024-03-16,Cornell Big Red,172,57,True,66.63,0.0,0.0,81.70588235294117,73.86676470588235,82.96,73.02,87.33333333333333,72.265,98.0,74.885
401594560,2023-11-06,Covenant Fighting Scots,nd-covenant-fighting-scots,44,False,70.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401577591,2023-11-07,Creighton Bluejays,156,105,False,67.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401577592,2023-11-11,Creighton Bluejays,156,89,False,67.56,105.0,67.56,0.0,0.0,105.0,67.56,105.0,67.56,105.0,67.56
401574574,2023-11-14,Creighton Bluejays,156,92,False,74.49,97.0,67.56,0.0,0.0,97.0,67.56,97.0,67.56,89.0,67.56
401577593,2023-11-18,Creighton Bluejays,156,82,False,64.42,95.33333333333333,69.87,0.0,0.0,95.33,69.87,95.33333333333333,69.87,92.0,74.49
401577594,2023-11-22,Creighton Bluejays,156,88,True,68.955,92.0,68.5075,0.0,0.0,92.0,68.51,87.66666666666667,68.82333333333334,82.0,64.42
401581586,2023-11-23,Creighton Bluejays,156,48,True,67.955,91.2,68.59700000000001,0.0,0.0,91.2,68.6,87.33333333333333,69.28833333333334,88.0,68.955
401574560,2023-11-30,Creighton Bluejays,156,79,False,67.025,0.0,0.0,0.0,0.0,84.0,68.49,72.66666666666667,67.11,48.0,67.955
401574837,2023-12-03,Creighton Bluejays,156,89,False,73.955,0.0,0.0,79.0,67.025,83.29,68.28,71.66666666666667,67.97833333333334,79.0,67.025
401577595,2023-12-09,Creighton Bluejays,156,109,False,72.14,84.0,68.49,0.0,0.0,84.0,68.99,72.0,69.645,89.0,73.955
401577596,2023-12-13,Creighton Bluejays,156,64,True,60.675,0.0,0.0,84.0,70.49000000000001,86.78,69.34,92.33333333333333,71.04,109.0,72.14
401577597,2023-12-16,Creighton Bluejays,156,85,False,71.515,87.57142857142857,69.01142857142857,0.0,0.0,84.5,68.47,87.33333333333333,68.92333333333333,64.0,60.675
401599440,2023-12-20,Creighton Bluejays,156,66,False,74.35,87.25,69.324375,0.0,0.0,84.55,68.75,86.0,68.11,85.0,71.515
401599448,2023-12-30,Creighton Bluejays,156,67,False,72.21000000000001,0.0,0.0,77.33333333333333,67.21833333333333,83.0,69.22,71.66666666666667,68.84666666666666,66.0,74.35
401599469,2024-01-02,Creighton Bluejays,156,77,False,62.605,0.0,0.0,74.75,68.46625,81.77,69.45,72.66666666666667,72.69166666666668,67.0,72.21000000000001
401599475,2024-01-06,Creighton Bluejays,156,69,False,68.28,84.88888888888889,69.88277777777778,0.0,0.0,81.43,68.96,70.0,69.72166666666666,77.0,62.605
401599479,2024-01-09,Creighton Bluejays,156,84,False,69.955,0.0,0.0,75.2,67.29400000000001,80.6,68.91,71.0,67.69833333333334,69.0,68.28
401599486,2024-01-13,Creighton Bluejays,156,66,False,67.235,83.3,69.7225,0.0,0.0,80.81,68.98,76.66666666666667,66.94666666666666,84.0,69.955
401599493,2024-01-17,Creighton Bluejays,156,48,False,63.21,0.0,0.0,76.66666666666667,67.7375,79.94,68.88,73.0,68.49,66.0,67.235
401599496,2024-01-20,Creighton Bluejays,156,97,False,90.165,0.0,0.0,72.57142857142857,67.09071428571428,78.17,68.56,66.0,66.8,48.0,63.21
401599499,2024-01-23,Creighton Bluejays,156,85,False,71.375,81.72727272727273,69.49636363636364,0.0,0.0,79.16,69.7,70.33333333333333,73.53666666666666,97.0,90.165
401599505,2024-01-27,Creighton Bluejays,156,85,False,70.49,82.0,69.65291666666667,0.0,0.0,79.45,69.78,76.66666666666667,74.91666666666667,85.0,71.375
401599513,2024-02-02,Creighton Bluejays,156,98,False,76.955,82.23076923076923,69.7173076923077,0.0,0.0,79.71,69.82,89.0,77.34333333333332,85.0,70.49
401599520,2024-02-07,Creighton Bluejays,156,87,False,76.28,0.0,0.0,75.625,69.975,80.55,70.14,89.33333333333333,72.94,98.0,76.955
401599526,2024-02-10,Creighton Bluejays,156,78,False,74.885,0.0,0.0,76.88888888888889,70.67555555555556,80.83,70.41,90.0,74.575,87.0,76.28
401599529,2024-02-13,Creighton Bluejays,156,94,False,68.165,83.35714285714286,70.23428571428572,0.0,0.0,80.71,70.59,87.66666666666667,76.04,78.0,74.885
401599534,2024-02-17,Creighton Bluejays,156,79,False,69.60499999999999,0.0,0.0,77.0,71.0965,81.24,70.5,86.33333333333333,73.11,94.0,68.165
401599538,2024-02-20,Creighton Bluejays,156,85,False,59.955,84.06666666666666,70.09633333333333,0.0,0.0,81.15,70.46,83.66666666666667,70.885,79.0,69.60499999999999
401599547,2024-02-25,Creighton Bluejays,156,66,False,65.35,0.0,0.0,77.18181818181819,70.9609090909091,81.3,70.07,86.0,65.90833333333332,85.0,59.955
401599550,2024-02-28,Creighton Bluejays,156,85,False,70.955,84.125,69.4625,0.0,0.0,80.75,69.9,76.66666666666667,64.96999999999998,66.0,65.35
401599553,2024-03-02,Creighton Bluejays,156,89,False,68.42,84.17647058823529,69.55029411764706,0.0,0.0,80.9,69.94,78.66666666666667,65.42,85.0,70.955
401599565,2024-03-09,Creighton Bluejays,156,69,False,65.60499999999999,0.0,0.0,76.25,70.49333333333333,81.17,69.89,80.0,68.24166666666667,89.0,68.42
401625561,2024-03-14,Creighton Bluejays,156,73,True,73.49,84.44444444444444,69.48750000000001,0.0,0.0,80.77,69.75,81.0,68.32666666666665,69.0,65.60499999999999
401598006,2023-12-17,Crown College Polars,nd-crown-college-polars,66,False,68.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401594233,2023-12-14,Cumberland (KY) Patriots,nd-cumberland-ky-patriots,59,False,78.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401574604,2023-11-08,Curry College Colonels,nd-curry-college-colonels,38,False,84.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401594249,2023-11-20,D'Youville Saints,nd-dyouville-saints,69,False,85.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401590206,2023-11-08,Dakota Wesleyan Tigers,nd-dakota-wesleyan-tigers,55,False,76.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401602356,2023-11-06,Dallas Christian Crusaders,nd-dallas-christian-crusaders,54,False,83.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401604782,2023-11-13,Dallas Christian Crusaders,nd-dallas-christian-crusaders,45,False,79.515,0.0,0.0,54.0,83.235,54.0,83.24,54.0,83.235,54.0,83.235
401608790,2023-11-29,Dallas Christian Crusaders,nd-dallas-christian-crusaders,48,False,78.815,0.0,0.0,49.5,81.375,49.5,81.38,49.5,81.375,45.0,79.515
401600078,2024-01-03,Dallas Christian Crusaders,nd-dallas-christian-crusaders,55,False,71.375,0.0,0.0,49.0,80.52166666666666,49.0,80.52,49.0,80.52166666666666,48.0,78.815
401608786,2024-01-02,Dallas Crusaders,nd-dallas-crusaders,53,False,82.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401583802,2023-11-07,Dalton State Roadrunners,nd-dalton-state-roadrunners,65,False,80.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401576147,2023-11-06,Dartmouth Big Green,159,54,False,69.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401582017,2023-11-10,Dartmouth Big Green,159,48,False,69.63,0.0,0.0,0.0,0.0,54.0,69.42,54.0,69.42,54.0,69.42
401600240,2023-11-15,Dartmouth Big Green,159,79,False,75.14,48.0,69.63,0.0,0.0,51.0,69.53,51.0,69.525,48.0,69.63
401600269,2023-11-25,Dartmouth Big Green,159,65,False,68.235,0.0,0.0,54.0,69.42,60.33,71.4,60.333333333333336,71.39666666666666,79.0,75.14
401597848,2023-11-29,Dartmouth Big Green,159,53,False,63.025,0.0,0.0,59.5,68.8275,61.5,70.61,64.0,71.00166666666667,65.0,68.235
401582144,2023-12-02,Dartmouth Big Green,159,68,False,77.84,0.0,0.0,57.333333333333336,66.89333333333333,59.8,69.09,65.66666666666667,68.8,53.0,63.025
401574611,2023-12-06,Dartmouth Big Green,159,76,False,68.025,63.5,72.38499999999999,0.0,0.0,61.17,70.55,62.0,69.7,68.0,77.84
401584386,2023-12-09,Dartmouth Big Green,159,53,False,62.955,67.66666666666667,70.93166666666667,0.0,0.0,63.29,70.19,65.66666666666667,69.63000000000001,76.0,68.025
401597965,2023-12-13,Dartmouth Big Green,159,63,False,65.165,64.0,68.9375,0.0,0.0,62.0,69.28,65.66666666666667,69.60666666666667,53.0,62.955
401600289,2023-12-16,Dartmouth Big Green,159,54,False,67.14,0.0,0.0,60.0,69.63,62.11,68.83,64.0,65.38166666666667,63.0,65.165
401600290,2023-12-18,Dartmouth Big Green,159,77,False,71.445,63.8,68.183,0.0,0.0,61.3,68.66,56.666666666666664,65.08666666666666,54.0,67.14
401577724,2023-12-21,Dartmouth Big Green,159,57,False,65.885,0.0,0.0,58.8,69.132,62.73,68.91,64.66666666666667,67.91666666666667,77.0,71.445
401594555,2023-12-30,Dartmouth Big Green,159,53,False,67.815,0.0,0.0,58.5,68.59083333333334,62.25,68.66,62.666666666666664,68.15666666666667,57.0,65.885
401589366,2024-01-06,Dartmouth Big Green,159,51,False,65.095,0.0,0.0,57.714285714285715,68.48,61.54,68.59,62.333333333333336,68.38166666666666,53.0,67.815
401587174,2024-01-15,Dartmouth Big Green,159,58,False,62.42,0.0,0.0,56.875,68.056875,60.79,68.34,53.666666666666664,66.265,51.0,65.095
401587192,2024-01-20,Dartmouth Big Green,159,51,False,66.885,66.0,68.72666666666667,0.0,0.0,60.6,67.95,54.0,65.11,58.0,62.42
401577670,2024-01-27,Dartmouth Big Green,159,75,False,64.955,63.857142857142854,68.46357142857143,0.0,0.0,60.0,67.88,53.333333333333336,64.8,51.0,66.885
401598582,2024-02-02,Dartmouth Big Green,159,53,False,61.28,65.25,68.025,0.0,0.0,60.88,67.71,61.333333333333336,64.75333333333333,75.0,64.955
401591562,2024-02-03,Dartmouth Big Green,159,56,False,64.77000000000001,63.888888888888886,67.27555555555556,0.0,0.0,60.44,67.35,59.666666666666664,64.37333333333333,53.0,61.28
401581752,2024-02-10,Dartmouth Big Green,159,59,False,68.16499999999999,0.0,0.0,57.0,67.43055555555556,60.21,67.22,61.333333333333336,63.66833333333333,56.0,64.77000000000001
401591563,2024-02-16,Dartmouth Big Green,159,63,False,72.025,0.0,0.0,57.2,67.50399999999999,60.15,67.26,56.0,64.73833333333333,59.0,68.16499999999999
401598583,2024-02-17,Dartmouth Big Green,159,80,False,73.77,0.0,0.0,57.72727272727273,67.915,60.29,67.49,59.333333333333336,68.32000000000001,63.0,72.025
401589369,2024-02-23,Dartmouth Big Green,159,69,False,61.815,63.1,67.025,0.0,0.0,61.18,67.78,67.33333333333333,71.32,80.0,73.77
401587180,2024-02-24,Dartmouth Big Green,159,56,False,62.095,63.63636363636363,66.55136363636365,0.0,0.0,61.52,67.52,70.66666666666667,69.20333333333333,69.0,61.815
401587198,2024-03-01,Dartmouth Big Green,159,56,False,62.49,0.0,0.0,59.583333333333336,68.40291666666667,61.29,67.29,68.33333333333333,65.89333333333333,56.0,62.095
401577679,2024-03-02,Dartmouth Big Green,159,67,False,71.28,0.0,0.0,59.30769230769231,67.94807692307693,61.08,67.1,60.333333333333336,62.13333333333333,56.0,62.49
401581758,2024-03-05,Dartmouth Big Green,159,76,False,69.88499999999999,63.0,66.17999999999999,0.0,0.0,61.31,67.26,59.666666666666664,65.28833333333334,67.0,71.28
401603529,2023-12-19,Davenport Panthers,nd-davenport-panthers,66,False,75.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401597830,2023-11-06,Davidson Wildcats,2166,86,False,67.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401583847,2023-11-10,Davidson Wildcats,2166,64,True,64.235,86.0,67.56,0.0,0.0,86.0,67.56,86.0,67.56,86.0,67.56
401583849,2023-11-12,Davidson Wildcats,2166,65,True,64.28,0.0,0.0,0.0,0.0,75.0,65.9,75.0,65.89750000000001,64.0,64.235
401597831,2023-11-17,Davidson Wildcats,2166,68,False,71.98,0.0,0.0,65.0,64.28,71.67,65.36,71.66666666666667,65.35833333333333,65.0,64.28
401597832,2023-11-21,Davidson Wildcats,2166,69,False,63.21,75.0,65.89750000000001,0.0,0.0,70.75,67.01,65.66666666666667,66.83166666666666,68.0,71.98
401597833,2023-11-24,Davidson Wildcats,2166,55,False,63.84,0.0,0.0,66.5,68.13,70.4,66.25,67.33333333333333,66.49,69.0,63.21
401597834,2023-11-29,Davidson Wildcats,2166,85,False,65.42,0.0,0.0,62.666666666666664,66.7,67.83,65.85,64.0,66.34333333333333,55.0,63.84
401589373,2023-12-02,Davidson Wildcats,2166,82,False,66.885,73.0,65.00166666666667,0.0,0.0,70.29,65.79,69.66666666666667,64.15666666666667,85.0,65.42
401596811,2023-12-06,Davidson Wildcats,2166,62,False,65.165,75.25,65.4725,0.0,0.0,71.75,65.93,74.0,65.38166666666666,82.0,66.885
401588603,2023-12-09,Davidson Wildcats,2166,79,False,64.49,72.6,65.411,0.0,0.0,70.67,65.84,76.33333333333333,65.82333333333334,62.0,65.165
401617059,2023-12-16,Davidson Wildcats,2166,98,False,71.35,73.66666666666667,65.25750000000001,0.0,0.0,71.5,65.71,74.33333333333333,65.51333333333334,79.0,64.49
401597835,2023-12-21,Davidson Wildcats,2166,62,False,58.42,77.14285714285714,66.12785714285714,0.0,0.0,73.91,66.22,79.66666666666667,67.00166666666667,98.0,71.35
401587203,2023-12-30,Davidson Wildcats,2166,72,True,76.26,0.0,0.0,68.25,66.38,72.92,65.57,79.66666666666667,64.75333333333333,62.0,58.42
401596821,2024-01-03,Davidson Wildcats,2166,59,False,67.77000000000001,75.25,65.164375,0.0,0.0,72.85,66.39,77.33333333333333,68.67666666666666,72.0,76.26
401596830,2024-01-09,Davidson Wildcats,2166,74,False,72.655,73.44444444444444,65.4538888888889,0.0,0.0,71.86,66.49,64.33333333333333,67.48333333333335,59.0,67.77000000000001
401596839,2024-01-13,Davidson Wildcats,2166,79,False,78.7,0.0,0.0,69.0,68.35600000000001,72.0,66.9,68.33333333333333,72.22833333333334,74.0,72.655
401596846,2024-01-17,Davidson Wildcats,2166,79,False,75.19,0.0,0.0,70.66666666666667,70.08,72.44,67.64,70.66666666666667,73.04166666666667,79.0,78.7
401596851,2024-01-20,Davidson Wildcats,2166,64,False,72.56,73.5,66.174,0.0,0.0,72.82,68.08,77.33333333333333,75.515,79.0,75.19
401596859,2024-01-24,Davidson Wildcats,2166,84,False,70.095,0.0,0.0,71.85714285714286,70.81,72.33,68.33,74.0,75.48333333333333,64.0,72.56
401596863,2024-01-27,Davidson Wildcats,2166,58,False,61.165,72.63636363636364,66.75454545454546,0.0,0.0,72.95,68.42,75.66666666666667,72.615,84.0,70.095
401596880,2024-02-04,Davidson Wildcats,2166,63,False,69.7,0.0,0.0,73.375,70.720625,72.2,68.06,68.66666666666667,67.94,58.0,61.165
401596887,2024-02-07,Davidson Wildcats,2166,72,False,63.7,0.0,0.0,72.22222222222223,70.60722222222222,71.76,68.14,68.33333333333333,66.98666666666666,63.0,69.7
401596890,2024-02-10,Davidson Wildcats,2166,55,False,59.955,71.41666666666667,66.28875000000001,0.0,0.0,71.77,67.94,64.33333333333333,64.855,72.0,63.7
401596895,2024-02-13,Davidson Wildcats,2166,71,False,69.63,70.15384615384616,65.80153846153847,0.0,0.0,71.04,67.59,63.333333333333336,64.45166666666667,55.0,59.955
401596904,2024-02-17,Davidson Wildcats,2166,80,False,71.05,0.0,0.0,72.2,69.9165,71.04,67.68,66.0,64.42833333333333,71.0,69.63
401596910,2024-02-20,Davidson Wildcats,2166,68,False,62.095,70.21428571428571,66.075,0.0,0.0,71.4,67.81,68.66666666666667,66.87833333333333,80.0,71.05
401596919,2024-02-24,Davidson Wildcats,2166,63,False,66.095,0.0,0.0,72.9090909090909,70.01954545454545,71.27,67.59,73.0,67.59166666666665,68.0,62.095
401596925,2024-02-27,Davidson Wildcats,2166,66,False,67.56,0.0,0.0,72.08333333333333,69.69250000000001,70.96,67.54,70.33333333333333,66.41333333333334,63.0,66.095
401596931,2024-03-02,Davidson Wildcats,2166,67,False,68.305,70.06666666666666,65.80966666666667,0.0,0.0,70.79,67.54,65.66666666666667,65.25,66.0,67.56
401596942,2024-03-06,Davidson Wildcats,2166,59,False,67.235,69.875,65.965625,0.0,0.0,70.66,67.56,65.33333333333333,67.32000000000001,67.0,68.305
401596945,2024-03-09,Davidson Wildcats,2166,71,False,74.42,0.0,0.0,71.61538461538461,69.52846153846154,70.27,67.55,64.0,67.7,59.0,67.235
401625542,2024-03-12,Davidson Wildcats,2166,63,True,74.235,0.0,0.0,71.57142857142857,69.87785714285714,70.29,67.77,65.66666666666667,69.98666666666668,71.0,74.42
401577530,2023-11-06,Dayton Flyers,2168,63,False,63.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401577531,2023-11-10,Dayton Flyers,2168,66,False,59.025,0.0,0.0,0.0,0.0,63.0,63.02,63.0,63.025,63.0,63.025
401581342,2023-11-16,Dayton Flyers,2168,70,True,64.77,0.0,0.0,66.0,59.025,64.5,61.02,64.5,61.025,66.0,59.025
401581545,2023-11-17,Dayton Flyers,2168,88,True,72.63,63.0,63.025,0.0,0.0,66.33,62.27,66.33333333333333,62.27333333333333,70.0,64.77
401581549,2023-11-19,Dayton Flyers,2168,55,True,57.56,0.0,0.0,68.0,61.897499999999994,71.75,64.86,74.66666666666667,65.475,88.0,72.63
401577532,2023-11-24,Dayton Flyers,2168,77,False,66.91,75.5,67.8275,0.0,0.0,68.4,63.4,71.0,64.98666666666666,55.0,57.56
401577533,2023-11-29,Dayton Flyers,2168,65,False,61.35,0.0,0.0,63.666666666666664,60.451666666666675,69.83,63.99,73.33333333333333,65.7,77.0,66.91
401577534,2023-12-02,Dayton Flyers,2168,76,False,63.35,76.0,67.52166666666666,0.0,0.0,69.14,63.61,65.66666666666667,61.94,65.0,61.35
401577535,2023-12-06,Dayton Flyers,2168,0,False,0.0,76.0,66.47875,0.0,0.0,70.0,63.58,72.66666666666667,63.870000000000005,76.0,63.35
401577536,2023-12-09,Dayton Flyers,2168,82,False,67.49,60.8,66.47875,0.0,0.0,62.22,56.51,47.0,41.56666666666667,0.0,0.0
401577537,2023-12-16,Dayton Flyers,2168,82,True,65.05,0.0,0.0,64.0,60.67625,64.2,57.61,52.666666666666664,43.61333333333334,82.0,67.49
401577538,2023-12-20,Dayton Flyers,2168,91,False,62.49,64.33333333333333,66.681,0.0,0.0,65.82,58.29,54.666666666666664,44.18,82.0,65.05
401577539,2023-12-30,Dayton Flyers,2168,78,False,62.63,68.14285714285714,65.9825,0.0,0.0,67.92,58.64,85.0,65.01,91.0,62.49
401596821,2024-01-03,Dayton Flyers,2168,72,False,67.88499999999999,0.0,0.0,67.6,61.551,68.69,58.94,83.66666666666667,63.38999999999999,78.0,62.63
401596827,2024-01-07,Dayton Flyers,2168,64,False,64.235,69.375,65.50357142857142,0.0,0.0,68.93,59.58,80.33333333333333,64.335,72.0,67.88499999999999
401596833,2024-01-12,Dayton Flyers,2168,72,False,67.16499999999999,0.0,0.0,68.33333333333333,62.60666666666666,68.6,59.89,71.33333333333333,64.91666666666666,64.0,64.235
401596842,2024-01-16,Dayton Flyers,2168,70,False,66.745,68.77777777777777,65.345,0.0,0.0,68.81,60.35,69.33333333333333,66.42833333333333,72.0,67.16499999999999
401596848,2024-01-20,Dayton Flyers,2168,96,False,64.63,68.9,65.50055555555555,0.0,0.0,68.88,60.72,68.66666666666667,66.04833333333333,70.0,66.745
401596857,2024-01-23,Dayton Flyers,2168,66,False,62.675,0.0,0.0,68.85714285714286,63.257857142857134,70.39,60.94,79.33333333333333,66.17999999999999,96.0,64.63
401596865,2024-01-27,Dayton Flyers,2168,64,False,71.05,0.0,0.0,68.5,63.184999999999995,70.16,61.03,77.33333333333333,64.68333333333334,66.0,62.675
401596870,2024-01-30,Dayton Flyers,2168,83,False,71.095,71.36363636363636,65.4135,0.0,0.0,69.85,61.53,75.33333333333333,66.11833333333333,64.0,71.05
401596874,2024-02-02,Dayton Flyers,2168,76,False,63.28,72.33333333333333,65.93,0.0,0.0,70.48,61.99,71.0,68.27333333333333,83.0,71.095
401596882,2024-02-06,Dayton Flyers,2168,94,False,73.28,0.0,0.0,68.0,64.05888888888889,70.73,62.05,74.33333333333333,68.47499999999998,76.0,63.28
401596888,2024-02-09,Dayton Flyers,2168,47,False,60.28,0.0,0.0,70.6,64.981,71.74,62.54,84.33333333333333,69.21833333333332,94.0,73.28
401596897,2024-02-13,Dayton Flyers,2168,75,False,62.30500000000001,72.61538461538461,65.70916666666666,0.0,0.0,70.71,62.44,72.33333333333333,65.61333333333333,47.0,60.28
401596906,2024-02-17,Dayton Flyers,2168,78,False,61.375,72.78571428571429,65.4473076923077,0.0,0.0,70.88,62.44,72.0,65.28833333333334,75.0,62.30500000000001
401596914,2024-02-21,Dayton Flyers,2168,67,False,60.49,0.0,0.0,68.45454545454545,64.55363636363636,71.15,62.4,66.66666666666667,61.31999999999999,78.0,61.375
401596925,2024-02-27,Dayton Flyers,2168,80,False,68.42,73.13333333333334,65.15642857142858,0.0,0.0,71.0,62.32,73.33333333333333,61.38999999999999,67.0,60.49
401596929,2024-03-01,Dayton Flyers,2168,72,False,76.7,0.0,0.0,68.33333333333333,64.21499999999999,71.32,62.54,75.0,63.428333333333335,80.0,68.42
401596937,2024-03-05,Dayton Flyers,2168,100,False,71.56,0.0,0.0,68.61538461538461,65.17538461538462,71.34,63.03,73.0,68.53666666666668,72.0,76.7
401596943,2024-03-08,Dayton Flyers,2168,91,False,76.21,73.5625,65.374,0.0,0.0,72.3,63.32,84.0,72.22666666666667,100.0,71.56
401625552,2024-03-14,Dayton Flyers,2168,57,True,63.955,74.58823529411765,66.05125,0.0,0.0,72.9,63.73,87.66666666666667,74.82333333333334,91.0,76.21
401587157,2023-11-07,DePaul Blue Demons,305,74,False,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401597890,2023-11-11,DePaul Blue Demons,305,73,False,74.7,74.0,76.7,0.0,0.0,74.0,76.7,74.0,76.7,74.0,76.7
401597891,2023-11-14,DePaul Blue Demons,305,72,False,65.56,73.5,75.7,0.0,0.0,73.5,75.7,73.5,75.7,73.0,74.7
401592850,2023-11-17,DePaul Blue Demons,305,68,True,77.19,73.0,72.32000000000001,0.0,0.0,73.0,72.32,73.0,72.32000000000001,72.0,65.56
401601488,2023-11-19,DePaul Blue Demons,305,54,True,67.21000000000001,0.0,0.0,0.0,0.0,71.75,73.54,71.0,72.48333333333333,68.0,77.19
401588596,2023-11-25,DePaul Blue Demons,305,79,False,74.77,71.75,73.5375,0.0,0.0,68.2,72.27,64.66666666666667,69.98666666666666,54.0,67.21000000000001
401574561,2023-12-01,DePaul Blue Demons,305,80,False,78.235,73.2,73.784,0.0,0.0,70.0,72.69,67.0,73.05666666666667,79.0,74.77
401575513,2023-12-06,DePaul Blue Demons,305,64,False,61.095,0.0,0.0,54.0,67.21000000000001,71.43,73.48,71.0,73.405,80.0,78.235
401597892,2023-12-09,DePaul Blue Demons,305,75,False,73.84,74.33333333333333,74.52583333333332,0.0,0.0,70.5,71.93,74.33333333333333,71.36666666666666,64.0,61.095
401581723,2023-12-16,DePaul Blue Demons,305,46,False,60.165,74.42857142857143,74.42785714285715,0.0,0.0,71.0,72.14,73.0,71.05666666666666,75.0,73.84
401599444,2023-12-23,DePaul Blue Demons,305,48,False,70.955,70.875,72.645,0.0,0.0,68.5,70.95,61.666666666666664,65.03333333333333,46.0,60.165
401597893,2023-12-30,DePaul Blue Demons,305,70,False,57.49,68.33333333333333,72.45722222222223,0.0,0.0,66.64,70.95,56.333333333333336,68.32000000000001,48.0,70.955
401599471,2024-01-02,DePaul Blue Demons,305,56,False,67.35,0.0,0.0,59.0,64.1525,66.92,69.83,54.666666666666664,62.870000000000005,70.0,57.49
401599476,2024-01-06,DePaul Blue Demons,305,65,False,61.025,0.0,0.0,58.0,65.21833333333333,66.08,69.64,58.0,65.265,56.0,67.35
401599479,2024-01-09,DePaul Blue Demons,305,58,False,70.095,68.5,70.9605,0.0,0.0,66.0,69.02,63.666666666666664,61.955000000000005,65.0,61.025
401599484,2024-01-12,DePaul Blue Demons,305,69,False,65.56,0.0,0.0,59.75,64.17,65.47,69.09,59.666666666666664,66.15666666666667,58.0,70.095
401599492,2024-01-17,DePaul Blue Demons,305,62,False,74.98,67.54545454545455,70.88181818181819,0.0,0.0,65.69,68.87,64.0,65.56,69.0,65.56
401599495,2024-01-20,DePaul Blue Demons,305,60,False,67.28,0.0,0.0,61.6,64.44800000000001,65.47,69.23,63.0,70.21166666666666,62.0,74.98
401599501,2024-01-24,DePaul Blue Demons,305,73,False,70.025,67.08333333333333,71.22333333333334,0.0,0.0,65.17,69.12,63.666666666666664,69.27333333333333,60.0,67.28
401599505,2024-01-27,DePaul Blue Demons,305,62,False,72.42,0.0,0.0,61.333333333333336,64.92,65.58,69.17,65.0,70.76166666666667,73.0,70.025
401599509,2024-01-30,DePaul Blue Demons,305,39,False,68.42,67.53846153846153,71.13115384615385,0.0,0.0,65.4,69.33,65.0,69.90833333333333,62.0,72.42
401599514,2024-02-03,DePaul Blue Demons,305,68,False,75.19,65.5,70.9375,0.0,0.0,64.14,69.29,58.0,70.28833333333334,39.0,68.42
